energy,z,rho,px,spx,py,spy,pz,spz,dtheta,sdtheta,emean,eres,
0.75,1000,1000,848.846,26.9137,914.573,29.6247,898.73,28.667,0.799672,0.0302922,25.2287,6.14777,
0.75,1000,3000,922.489,16.1858,911.514,16.0052,967.322,16.2781,0.720795,0.0113854,25.1058,6.5753,
0.75,1000,5000,980.398,13.7477,995.159,15.0029,934.746,11.7897,0.68163,0.00707903,25.8819,6.21885,
0.75,1000,7000,956.513,9.96052,942.069,9.82232,823.139,8.70116,0.707541,0.00696915,26.4854,6.20738,
0.75,1000,9000,551.214,9.78801,551.755,10.3995,646.249,10.8212,0.72262,0.0116489,25.6419,6.48498,
0.75,3000,1000,1112.67,138.266,891.444,94.5832,1347.28,234.494,1.26815,0.386891,25.0613,6.31007,
0.75,3000,3000,865.661,38.1438,812.109,37.3821,1011.22,42.2758,0.750975,0.0377513,25.8675,6.43212,
0.75,3000,5000,1022.79,34.8976,992.791,33.5778,924.131,28.1988,0.737055,0.0231584,25.7016,6.49624,
0.75,3000,7000,987.242,24.7209,1024.8,24.9299,876.027,20.179,0.743947,0.0202402,26.1248,6.49496,
0.75,3000,9000,505.768,21.1967,607.095,21.9514,667.332,27.1845,0.796494,0.0461802,25.2791,6.35858,
0.75,5000,1000,1308.37,178.837,861.037,95.9265,1291.89,195.4,0.97925,0.171518,25.1769,6.53609,
0.75,5000,3000,821.598,40.4724,785.729,33.2366,983.776,42.8139,0.791939,0.0479725,25.2161,6.06742,
0.75,5000,5000,903.863,27.9846,928.426,27.5037,942.754,34.7937,0.69352,0.0231572,26.0272,6.42356,
0.75,5000,7000,926.099,21.1461,890.777,20.6638,886.743,22.5685,0.760649,0.0223288,26.4206,6.39957,
0.75,5000,9000,578.465,26.9598,547.614,22.8623,778.003,39.792,0.732633,0.0339567,25.4767,6.26177,
0.75,7000,1000,586.93,65.6653,789.747,77.0057,635.979,67.848,0.925483,0.14239,25.8496,6.19355,
0.75,7000,3000,784.386,29.1242,761.63,29.6389,745.913,32.3433,0.796973,0.0476979,25.9015,6.21864,
0.75,7000,5000,721.045,27.2926,726.077,22.3266,708.229,22.2535,0.736376,0.0241323,26.3464,6.53739,
0.75,7000,7000,776.665,20.0533,759.364,17.6697,676.105,16.7456,0.728408,0.0196471,26.7618,6.39809,
0.75,7000,9000,590.693,24.7076,501.813,20.4432,572.987,26.8091,0.755791,0.0388788,25.8316,6.40051,
0.75,9000,1000,556.684,322.319,913.513,272.398,347.71,90.4556,1.68323,1.11954,23.5935,5.83333,
0.75,9000,3000,491.331,40.6821,374.37,50.3183,232.631,19.4295,1.13242,0.209216,25.1019,6.50921,
0.75,9000,5000,553.103,35.2019,510.489,33.1433,272.013,21.3953,0.911513,0.0967921,24.7643,6.10458,
0.75,9000,7000,598.482,31.3829,567.092,32.8503,338.186,29.0755,0.799941,0.0522157,25.8844,6.93609,
0.75,9000,9000,523.637,46.4781,514.848,46.9956,318.575,39.6689,1.20319,0.251883,24.6502,7.04143,
1.25,1000,1000,793.936,27.6044,727.02,20.732,838.975,24.476,0.717029,0.0235002,34.3755,6.62875,
1.25,1000,3000,745.803,11.5009,759.37,12.6718,825.509,12.8924,0.716291,0.0117715,34.0889,7.14278,
1.25,1000,5000,811.481,10.7163,833.729,11.217,833.341,9.93826,0.714653,0.00816003,34.4536,7.09829,
1.25,1000,7000,821.546,8.33262,824.967,8.61759,724.208,6.79429,0.708979,0.0070981,35.4504,7.18855,
1.25,1000,9000,509.688,8.17116,521.213,8.58103,577.174,8.96591,0.731437,0.012212,34.3066,7.58332,
1.25,3000,1000,1109.95,149.209,878.611,103.944,1217.84,198.832,1.23631,0.340471,32.9792,6.193,
1.25,3000,3000,757.862,33.5258,744.158,31.9854,764.846,29.7399,0.965609,0.077419,33.7876,7.32236,
1.25,3000,5000,820.498,26.6188,849.548,26.52,786.449,22.6989,0.721555,0.024517,33.8811,6.86891,
1.25,3000,7000,869.809,21.0649,870.628,20.692,758.695,19.7596,0.738157,0.0215105,35.1828,6.89171,
1.25,3000,9000,479.134,17.4633,452.694,15.4202,633.477,24.6659,0.790044,0.0382802,33.6442,7.88362,
1.25,5000,1000,835.368,82.2266,677.598,103.249,848.431,87.366,1.18666,0.312099,34.3682,7.18094,
1.25,5000,3000,658.015,24.0344,688.472,28.4134,853.745,32.2159,0.85899,0.0507639,34.467,6.86842,
1.25,5000,5000,758.967,24.4725,740.472,22.9769,784.005,23.2019,0.740695,0.0251888,34.9683,6.86194,
1.25,5000,7000,834.813,19.1467,830.792,18.474,871.462,20.2406,0.770529,0.0217539,35.2468,7.05579,
1.25,5000,9000,522.428,23.0329,519.456,20.5445,777.362,37.8507,0.746792,0.0381473,34.4188,7.65878,
1.25,7000,1000,592.234,43.5087,614.868,46.8975,601.598,54.7211,1.34907,0.334516,35.5045,7.07507,
1.25,7000,3000,676.877,25.2599,656.718,25.9902,632.063,24.5416,0.794933,0.0443672,35.0462,6.96436,
1.25,7000,5000,653.342,20.2266,614.884,18.373,604.122,19.8456,0.76431,0.0294084,35.7895,6.58577,
1.25,7000,7000,685.278,16.8409,729.806,17.7578,621.658,15.9388,0.754269,0.0209182,36.0401,7.26111,
1.25,7000,9000,471.38,17.3942,517.502,19.6904,531.791,22.8421,0.806106,0.0447874,34.7296,7.42187,
1.25,9000,1000,514.691,123.208,462.526,110.818,253.194,35.7213,1.69269,1.19005,33.6025,7.77959,
1.25,9000,3000,479.489,36.2645,472.282,29.642,273.243,26.5605,0.838885,0.124358,34.8313,6.91079,
