energy,z,rho,px,spx,py,spy,pz,spz,dtheta,sdtheta,emean,eres,
0.75,1000,1000,782.161,24.2892,793.324,24.8108,986.169,31.7049,0.742692,0.0258955,26.7867,7.7403,
0.75,1000,3000,880.141,17.509,864.016,16.6343,965.929,16.3858,0.727996,0.0123516,26.9191,7.2266,
0.75,1000,5000,928.238,14.6411,938.101,15.7732,919.863,11.9098,0.678992,0.00772782,27.7786,7.54759,
0.75,1000,7000,787.142,9.95628,780.475,10.4242,746.492,9.45183,0.731501,0.00938742,28.1854,7.14186,
0.75,1000,9000,0,0,0,0,0,0,0,0,0,0,
0.75,3000,1000,1040.43,114.23,866.842,88.0925,744.723,95.7404,0.939872,0.15858,26.7666,8.02624,
0.75,3000,3000,809.34,32.218,816.568,38.5049,896.953,41.8165,0.699451,0.0360389,26.8228,8.32938,
0.75,3000,5000,942.717,33.5055,965.098,33.5597,927.316,27.4315,0.78191,0.0306923,27.1262,7.5894,
0.75,3000,7000,810.306,25.4093,781.173,26.4847,871.678,26.5751,0.74157,0.0232659,27.4262,8.25861,
0.75,3000,9000,0,0,0,0,0,0,0,0,0,0,
0.75,5000,1000,911.664,143.577,822.387,108.425,1158.93,214.769,0.952917,0.154808,26.8674,7.34736,
0.75,5000,3000,798.688,32.9096,782.379,39.7323,982.796,42.7217,0.747407,0.0340801,26.9948,7.56317,
0.75,5000,5000,858.479,33.6675,881.067,33.142,1016.29,33.6323,0.706512,0.0252784,27.4756,7.816,
0.75,5000,7000,790.476,23.2311,779.447,20.8927,1040.54,31.5422,0.712131,0.0216299,27.9846,7.41471,
0.75,5000,9000,0,0,0,0,0,0,0,0,0,0,
0.75,7000,1000,477.466,59.0065,842.56,182.467,588.464,79.4656,1.22332,0.375603,27.2668,8.03587,
0.75,7000,3000,599.349,28.3716,589.163,28.5191,626.581,30.6433,0.812295,0.0592433,27.6378,7.89045,
0.75,7000,5000,646.036,26.0782,619.404,24.4689,696.698,24.6479,0.76608,0.0311848,27.6205,7.99157,
0.75,7000,7000,636.796,21.9261,711.775,28.1243,602.289,18.4536,0.714985,0.0228016,27.518,8.11792,
0.75,7000,9000,0,0,0,0,0,0,0,0,0,0,
0.75,9000,1000,0,0,0,0,0,0,0,0,0,0,
0.75,9000,3000,0,0,0,0,0,0,0,0,0,0,
0.75,9000,5000,0,0,0,0,0,0,0,0,0,0,
