energy,z,rho,px,spx,py,spy,pz,spz,dtheta,sdtheta,emean,eres,
0.75,1000,1000,593.327,15.1493,583.274,14.8618,693.763,16.8009,0.771671,0.0260474,110.888,21.802,
0.75,1000,3000,597.331,8.6008,597.075,8.65673,695.204,10.081,0.734635,0.0117983,111.214,21.8131,
0.75,1000,5000,624.725,8.3578,637.939,8.15321,655.742,7.17787,0.708912,0.00843576,114.196,21.8963,
0.75,1000,7000,710.157,7.10475,722.778,7.18757,604.974,5.55425,0.68821,0.00638924,116.046,22.1128,
0.75,1000,9000,440.27,6.82332,428.977,6.6649,497.499,7.61305,0.693559,0.0105032,115.169,21.7557,
0.75,3000,1000,552.68,47.7947,507.666,39.4482,673.015,66.0104,1.12525,0.287041,106,21.4695,
0.75,3000,3000,570.111,19.8247,466.113,16.9459,635.633,22.9904,0.693043,0.0343472,110.44,21.9684,
0.75,3000,5000,605.705,16.4014,576.242,18.1874,630.762,16.1547,0.766429,0.027724,110.572,22.4656,
0.75,3000,7000,713.29,16.6772,739.687,22.168,780.45,19.7484,0.724317,0.0198113,112.439,24.1631,
0.75,3000,9000,443.981,19.7264,461.817,17.4373,732.448,32.1236,0.701845,0.0366375,112.37,22.3608,
0.75,5000,1000,481.815,35.5872,604.23,48.1798,578.013,43.7627,0.949307,0.146625,109.483,23.9892,
0.75,5000,3000,502.116,17.9054,536.259,20.6849,634.229,34.2945,0.742588,0.037937,111.661,21.2562,
0.75,5000,5000,583.914,15.1256,556.735,17.0512,653.467,19.722,0.680031,0.0209851,113.317,21.9179,
0.75,5000,7000,732.427,17.7372,727.007,18.1127,742.846,21.0539,0.713992,0.0176441,117.132,22.6257,
0.75,5000,9000,447.242,16.7378,497.937,21.1671,965.186,74.9812,0.725364,0.0369014,115.198,22.7728,
0.75,7000,1000,540.346,38.3245,524.199,37.5739,527.186,54.0029,0.915633,0.181338,111.508,28.3548,
0.75,7000,3000,570.479,21.8713,541.364,21.2575,495.96,20.9099,0.780148,0.0410661,114.484,22.6547,
0.75,7000,5000,529.866,12.9762,585.299,17.8296,517.49,14.5529,0.709088,0.0221921,114.72,22.6709,
0.75,7000,7000,655.098,17.071,652.513,15.0653,495.358,13.0142,0.740206,0.0192939,118.118,23.8252,
0.75,7000,9000,403.146,16.6506,415.334,16.9537,437.582,23.9349,0.817009,0.0414666,113.993,23.4014,
0.75,9000,1000,519.716,125.104,522.481,92.5106,198.21,24.581,1.42757,0.876543,106.499,21.1176,
0.75,9000,3000,408.701,26.0544,475.886,33.0874,282.539,27.8237,1.07516,0.180162,111.297,23.2497,
0.75,9000,5000,396.747,24.4315,395.074,23.3769,232.418,17.7644,0.836248,0.0850318,114.082,24.8621,
0.75,9000,7000,432.354,20.1261,467.857,22.4032,219.608,11.2594,0.775859,0.0531495,114.58,22.6483,
0.75,9000,9000,405.787,40.898,385.79,31.2864,264.138,30.1995,1.01217,0.212194,114.121,22.6095,
1.25,1000,1000,463.048,11.569,468.476,11.5034,589.044,13.9344,0.713417,0.0200629,178.639,25.4693,
1.25,1000,3000,472.883,6.97507,466.337,6.69762,568.999,7.65287,0.697931,0.0105409,179.418,25.5802,
1.25,1000,5000,477.878,5.43362,477.114,5.63123,532.316,5.29036,0.73915,0.00959045,182.847,25.5917,
1.25,1000,7000,574.194,6.23972,566.911,6.18187,483.351,4.23131,0.710445,0.00709081,186.373,26.1729,
1.25,1000,9000,367.436,5.77859,364.518,5.62354,399.354,5.95733,0.730016,0.0130482,185.159,26.6377,
1.25,3000,1000,448.55,31.977,384.608,29.7102,554.978,33.7314,0.985385,0.183143,174.786,21.8018,
1.25,3000,3000,451.744,15.6723,449.07,18.4134,563.043,20.8163,0.874497,0.0677058,180.234,27.9357,
1.25,3000,5000,464.541,12.5387,498.192,14.4097,531.477,12.6127,0.711676,0.0235741,180.251,27.7237,
1.25,3000,7000,582.618,14.1287,613.603,16.1645,531.636,12.369,0.707604,0.0189285,184.081,25.5839,
1.25,3000,9000,379.528,14.3973,368.552,13.782,498.619,17.8314,0.771487,0.0388353,183.948,27.5967,
1.25,5000,1000,483.965,42.9832,423.921,29.0279,471.203,37.2401,1.08919,0.200014,175.077,24.8937,
1.25,5000,3000,417.205,14.9715,393.241,13.2524,469.357,19.4628,0.8199,0.0453561,181.628,24.3797,
1.25,5000,5000,446.138,12.4552,431.892,11.2398,467.779,14.5653,0.752922,0.024,183.314,26.2649,
1.25,5000,7000,613.549,15.0483,578.274,17.5212,589.196,16.081,0.733606,0.0187214,187.02,27.3083,
1.25,5000,9000,421.874,20.2133,433.024,18.6978,743.628,40.1564,0.780043,0.0430201,187.273,28.1033,
1.25,7000,1000,404.981,46.2726,365.847,30.1128,429.296,40.2958,1.46732,0.569936,181.057,22.1439,
1.25,7000,3000,414.872,14.0449,441.46,15.0492,433.385,16.4599,0.841597,0.0560267,184.201,26.6858,
1.25,7000,5000,427.906,11.0142,416.107,11.0474,412.995,13.2071,0.711679,0.0234014,185.75,26.6711,
1.25,7000,7000,489.8,12.6596,500.362,13.1949,409.369,11.3517,0.728023,0.0195246,189.923,26.6257,
1.25,7000,9000,355.157,12.0657,345.963,12.4344,342.452,15.4619,0.740405,0.0370852,185.927,28.6785,
1.25,9000,1000,380.225,65.9274,296.123,61.1137,287.617,57.7621,1.98787,1.89426,188.328,26.372,
1.25,9000,3000,310.996,27.3361,317.966,24.6365,229.936,20.2868,0.90439,0.173158,182.33,28.4626,
1.25,9000,5000,285.072,13.9734,313.026,15.9272,226.003,12.1639,0.954118,0.10459,181.726,29.515,
1.25,9000,7000,346.355,14.1818,377.034,14.9305,239.783,10.8194,0.897013,0.0622198,187.587,27.8919,
1.25,9000,9000,320.012,25.7748,353.733,31.2125,233.226,17.0524,1.07557,0.231756,185.716,25.5201,
1.75,1000,1000,404.225,9.98637,421.399,11.0761,521.111,12.4921,0.756284,0.0254058,248.909,28.3137,
1.75,1000,3000,419.301,6.07593,423.339,5.9081,498.812,6.72673,0.723463,0.011708,252.554,29.1135,
1.75,1000,5000,413.872,4.53799,405.562,4.27462,469.416,4.61738,0.751199,0.00984613,254.714,29.3306,
1.75,1000,7000,491.811,5.76875,500.209,5.45424,416.026,3.41752,0.699631,0.00669989,260.573,30.2371,
1.75,1000,9000,345.002,5.33042,327.268,4.67225,342.579,5.05478,0.698403,0.0105183,257.866,30.7957,
1.75,3000,1000,461.494,35.8784,487.367,43.2976,527.449,36.2423,1.3025,0.323417,242.975,31.7444,
1.75,3000,3000,411.053,15.552,367.741,13.1529,485.325,15.9822,0.77302,0.0441982,248.705,27.5368,
1.75,3000,5000,414.156,11.6556,409.784,10.3072,454.011,10.7715,0.702602,0.0219461,252.153,29.181,
1.75,3000,7000,531.077,14.0797,528.798,13.8949,450.292,10.1491,0.709717,0.0186665,258.667,29.9737,
1.75,3000,9000,345.648,13.762,315.022,9.77802,397.301,13.7394,0.765715,0.0446525,255.88,31.0952,
1.75,5000,1000,347.147,26.6123,367.762,28.9109,387.906,25.7616,1.00568,0.159203,250.991,27.0545,
1.75,5000,3000,352.67,12.3219,351.881,12.1493,389.08,15.6007,0.766476,0.0410032,251.822,28.0355,
1.75,5000,5000,363.127,9.27325,390.974,9.70407,433.996,12.4725,0.733662,0.0250713,254.915,29.0422,
1.75,5000,7000,471.089,11.924,467.887,10.7673,509.621,12.2065,0.725231,0.0189228,261.391,29.9912,
1.75,5000,9000,366.059,12.6448,357.104,14.8837,486.477,23.7025,0.879635,0.0516627,260.102,29.7778,
1.75,7000,1000,389.845,27.6326,373.641,32.0317,381.922,29.5859,1.50922,0.463557,256.345,31.2787,
1.75,7000,3000,383.526,12.3482,342.355,12.0667,351.312,13.7733,0.772936,0.0416267,257.525,28.1293,
1.75,7000,5000,358.106,10.218,367.081,9.88638,368.187,10.5283,0.751539,0.0268236,259.381,29.7304,
1.75,7000,7000,403.1,8.26898,411.49,9.85731,353.866,8.25915,0.738815,0.0185577,265.532,30.2944,
1.75,7000,9000,341.417,11.804,327.647,12.7808,359.01,14.999,0.716903,0.0385035,260.897,31.7224,
1.75,9000,1000,234.295,30.8786,243.371,30.0424,214.876,29.7249,1.96315,1.74344,262.344,37.6068,
1.75,9000,3000,258.357,17.2151,274.649,19.8302,202.324,13.4991,1.19271,0.310505,253.671,30.8805,
1.75,9000,5000,261.769,13.1653,284.202,13.1057,205.592,10.3073,0.838216,0.0720912,262.084,30.4254,
1.75,9000,7000,307.15,13.476,303.999,13.6583,202.367,9.55183,0.780758,0.0485924,263.576,31.0742,
1.75,9000,9000,339.426,23.8053,339.153,22.3398,246.552,20.675,1.14831,0.277764,259.792,27.4744,
2.25,1000,1000,393.258,9.41229,360.584,10.0113,482.364,11.9166,0.767513,0.0283879,321.899,31.1459,
2.25,1000,3000,375.032,5.13864,383.938,5.26746,479.577,6.43995,0.702942,0.0110644,322.943,32.6736,
2.25,1000,5000,369.02,4.25252,372.682,4.36188,436.391,4.55149,0.740068,0.00959754,327.978,32.301,
2.25,1000,7000,449.389,4.93156,456.35,5.23155,386.544,3.18071,0.718839,0.00721277,336.182,32.8399,
2.25,1000,9000,327.773,4.78175,330.285,5.27829,329.444,4.91019,0.720659,0.0122297,332.599,34.1642,
2.25,3000,1000,447.265,38.6777,437.484,43.2673,473.842,34.4161,1.2482,0.394773,318.431,30.8258,
2.25,3000,3000,376.697,13.0041,390.101,15.0972,441.249,14.0094,0.808462,0.0439533,320.779,33.3954,
2.25,3000,5000,363.037,9.51736,394.063,12.0043,419.962,10.7381,0.749459,0.0258519,325.346,31.934,
2.25,3000,7000,457.337,11.1209,480.934,12.207,389.109,9.26671,0.737756,0.0207413,332.339,32.6422,
2.25,3000,9000,310.003,10.7102,331.134,14.5194,358.831,13.5606,0.740926,0.0401525,330.667,35.2491,
2.25,5000,1000,299.887,18.1861,281.527,20.7092,373.736,25.5026,1.02578,0.170112,318.798,28.4946,
2.25,5000,3000,322.829,11.4663,328.209,10.7839,394.346,16.774,0.76298,0.0440483,324.083,30.5567,
2.25,5000,5000,341.196,8.05322,338.669,9.20316,373.603,11.2618,0.732748,0.0229727,327.508,32.577,
2.25,5000,7000,419.924,8.98918,428.708,9.48325,441.115,11.6416,0.729699,0.0191561,337.762,33.9276,
2.25,5000,9000,334.108,11.4939,322.601,12.1131,408.81,17.2173,0.793616,0.0413394,332.542,33.7052,
2.25,7000,1000,297.004,16.5604,269.116,17.8013,335.124,22.7649,1.24089,0.317156,329.579,32.8037,
2.25,7000,3000,330.343,11.8001,318.904,11.231,340.665,12.6001,0.791612,0.0404913,332.59,32.3871,
2.25,7000,5000,324.798,8.99419,316.511,7.16124,313.11,8.74451,0.806354,0.0317278,335.746,33.9229,
2.25,7000,7000,357.272,7.47047,355.728,8.64094,302.556,6.60219,0.769587,0.0224815,343.178,33.9715,
2.25,7000,9000,340.862,12.3358,314.257,12.4826,325.566,12.3366,0.840802,0.0504068,336.316,33.1087,
2.25,9000,1000,258.082,37.97,274.394,33.9633,273.898,57.5328,1.67989,1.41215,311.446,52.3387,
2.25,9000,3000,242.385,16.5995,287.233,17.1947,198.709,12.5747,1.03184,0.183193,329.129,39.5603,
2.25,9000,5000,277.016,11.5839,260.323,12.0367,226.083,13.8028,0.786531,0.0573778,329.762,31.9482,
2.25,9000,7000,281.79,12.1569,263.366,10.4711,222.192,10.2386,0.735161,0.0451329,340.072,34.9044,
2.25,9000,9000,303.48,21.9567,276.768,21.8083,302.22,35.7375,1.04754,0.205788,333.696,32.3225,
2.75,1000,1000,352.874,8.68731,354.198,9.67807,444.069,10.6004,0.718222,0.0237462,392.596,34.5105,
2.75,1000,3000,349.086,4.92221,354.66,4.97382,439.585,5.48647,0.706178,0.0105427,395.889,36.0097,
2.75,1000,5000,343.313,3.89578,336.497,3.77228,404.381,4.4566,0.723436,0.00916815,401.542,35.6104,
2.75,1000,7000,423.396,4.58081,422.161,4.69566,358.022,3.07964,0.741656,0.00780395,410.681,36.2851,
2.75,1000,9000,326.267,4.83224,330.832,5.03105,302.82,4.66843,0.782146,0.0153593,406.52,37.0094,
2.75,3000,1000,299.196,25.397,338.501,23.2518,446.57,31.6264,1.33288,0.366894,383.163,35.7405,
2.75,3000,3000,365.568,13.111,357.528,12.3621,420.018,13.7216,0.987815,0.072054,393.994,33.1996,
2.75,3000,5000,365.068,9.30986,335.738,8.03859,420.57,9.6942,0.783488,0.0265847,397.689,36.0405,
2.75,3000,7000,450.487,11.2306,458.932,11.6969,378.127,8.04768,0.757938,0.0205082,410.399,34.235,
2.75,3000,9000,332.759,11.0604,311.272,9.91042,324.745,12.3471,0.832367,0.0569066,404.935,36.7552,
2.75,5000,1000,307.42,21.4343,318.632,24.7973,391.828,37.1033,1.07829,0.238626,394.43,34.9686,
2.75,5000,3000,339.665,13.5458,305.061,10.8839,349.751,13.6376,0.835928,0.0533519,391.791,33.3964,
2.75,5000,5000,334.33,8.21676,308.223,7.59668,356.253,11.9372,0.773719,0.0273284,403.683,36.2167,
2.75,5000,7000,395.58,9.73292,392.172,8.95933,397.74,10.9521,0.702793,0.0178386,414.01,36.6677,
2.75,5000,9000,347.644,13.2825,332.148,11.2222,360.101,15.3315,0.814461,0.049293,408.759,37.3048,
2.75,7000,1000,288.68,16.6936,287.244,16.8577,306.751,24.6771,1.01767,0.16556,403.313,39.1347,
2.75,7000,3000,301.507,10.6673,292.083,9.86363,277.299,11.2957,0.83344,0.0478586,404.458,36.3556,
2.75,7000,5000,298.932,7.62208,303.066,8.1043,290.941,7.11572,0.736714,0.0244606,408.774,34.1915,
2.75,7000,7000,333.876,7.13314,343.446,7.57038,282.278,6.85813,0.718537,0.0193214,418.843,35.5005,
2.75,7000,9000,296.691,10.4187,329.551,12.8163,311.074,13.1155,0.757181,0.0454416,413.749,38.4318,
2.75,9000,1000,255.627,41.9585,209.525,28.241,196.556,31.7766,1.90814,1.86627,414.052,37.5071,
2.75,9000,3000,253.305,18.2639,257.027,18.6131,213.349,13.499,0.965855,0.143442,403.056,32.3958,
2.75,9000,5000,226.526,9.9318,228.966,11.7264,202.954,10.2091,0.702326,0.0598088,407.46,36.1542,
2.75,9000,7000,262.588,10.1324,254.049,9.34313,218.769,10.8923,0.71467,0.0375232,410.404,35.6572,
2.75,9000,9000,335.781,27.4958,267.637,21.4541,280.915,27.5043,1.03077,0.168991,405.772,34.5206,
3.25,1000,1000,350.448,9.65384,347.778,9.30751,420.859,10.5542,0.755528,0.0258743,465.352,37.736,
3.25,1000,3000,345.231,4.99276,335.733,4.43685,409.419,5.49065,0.710944,0.0112389,468.536,37.0431,
3.25,1000,5000,326.186,3.43702,324.802,3.60168,387.684,3.80026,0.715114,0.00839992,474.781,38.8854,
3.25,1000,7000,413.445,4.45796,408.742,4.51984,344.853,2.93922,0.714525,0.00712193,487.954,39.1435,
3.25,1000,9000,325.94,5.43383,322.011,4.85626,284.699,4.71042,0.739272,0.0130562,482.756,39.3257,
3.25,3000,1000,320.398,19.5133,303.691,21.851,479.104,44.5327,1.28535,0.324668,461.839,39.1167,
3.25,3000,3000,320.241,12.76,340.941,12.852,433.967,14.3176,0.776913,0.0419805,464.804,39.2807,
3.25,3000,5000,338.718,9.22154,340.731,8.35149,413.474,11.1475,0.76634,0.0274331,471.723,35.6879,
3.25,3000,7000,401.592,8.32111,442.96,10.3376,361.082,7.18372,0.760193,0.0226947,484.238,39.1597,
3.25,3000,9000,329.054,11.4434,322.582,11.1485,299.547,9.47722,0.745718,0.0401115,480.609,39.8481,
3.25,5000,1000,278.254,18.678,277.36,25.0457,330.976,34.4097,0.943118,0.155335,468.785,39.9638,
3.25,5000,3000,279.813,8.53267,290.801,9.15768,307.157,13.4353,0.737274,0.0402563,470.233,35.3342,
3.25,5000,5000,295.506,7.13398,308.548,6.9913,299.761,10.4334,0.762169,0.026124,475.791,35.4114,
3.25,5000,7000,373.652,7.77766,379.801,7.45017,372.345,8.61465,0.757062,0.0202428,489.185,37.1374,
3.25,5000,9000,326.443,12.1575,273.863,9.06477,348.086,14.182,0.769247,0.0367947,481.375,40.6814,
3.25,7000,1000,266.014,16.5397,271.558,17.8961,238.087,16.1017,1.15235,0.211962,478.513,38.1628,
3.25,7000,3000,282.558,8.75027,267.932,8.81757,268.374,7.65852,0.789557,0.0415605,483.454,36.0552,
3.25,7000,5000,264.228,5.94893,273.697,6.60631,281.926,7.71417,0.777668,0.0278938,486.372,39.4342,
3.25,7000,7000,331.752,6.95211,316.045,7.00287,268.683,5.96648,0.713226,0.0189013,494.998,40.4909,
3.25,7000,9000,310.967,10.5892,324.193,13.2677,302.721,11.4367,0.717717,0.0368013,489.499,38.1977,
3.25,9000,1000,200.629,25.0803,230.574,27.7702,498.484,421.731,1.68793,1.20212,475.251,49.016,
3.25,9000,3000,199.204,13.9864,231.107,14.1553,233.126,21.341,1.16233,0.222344,479.554,41.1388,
3.25,9000,5000,229.109,10.3537,238.82,10.2657,222.813,15.3835,0.787856,0.0708442,484.307,38.3514,
3.25,9000,7000,237.715,9.96364,238.089,10.471,204.204,10.5975,0.825497,0.0616224,490.02,39.975,
3.25,9000,9000,299.464,20.4588,298.428,18.6664,278.663,26.6279,1.00091,0.185529,487.195,43.7336,
3.75,1000,1000,330.216,8.3745,327.328,8.40444,406.089,10.4538,0.731981,0.023328,538.462,39.5416,
3.75,1000,3000,318.829,4.60857,320.47,4.30337,394.026,4.97106,0.69472,0.0102497,540.467,41.8461,
3.75,1000,5000,308.52,3.49483,313.213,3.46301,357.986,3.60548,0.710146,0.00830345,549.587,42.2817,
3.75,1000,7000,392.364,4.31499,393.951,4.42468,324.23,2.74334,0.727381,0.00756901,562.478,42.568,
3.75,1000,9000,332.18,5.64919,327.364,5.32972,272.812,4.31472,0.737213,0.0120617,556.95,44.7736,
3.75,3000,1000,322.96,23.2554,363.038,23.6355,414.358,33.1856,1.62282,0.581824,537.545,42.1919,
3.75,3000,3000,333.213,10.2821,312.755,10.2645,402.733,14.5062,0.829462,0.0500243,537.233,36.4706,
3.75,3000,5000,328.339,8.11414,338.222,8.9488,382.777,7.99372,0.797372,0.0286635,544.582,38.9303,
3.75,3000,7000,408.115,9.32924,403.899,10.3094,336.104,5.87707,0.780509,0.0241035,562.528,41.2678,
3.75,3000,9000,320.338,12.4728,300.835,12.5774,259.242,9.14277,0.731556,0.0459548,552.169,41.3954,
3.75,5000,1000,247.536,14.0296,252.2,14.6892,288.898,22.5125,1.37748,0.450776,542.855,38.6911,
3.75,5000,3000,276.634,8.286,260.036,8.61849,299.854,13.1727,0.788786,0.0393308,542.274,40.6159,
3.75,5000,5000,297.903,7.26544,297.214,7.22408,324.867,11.5608,0.700184,0.0216028,549.364,40.4902,
3.75,5000,7000,373.651,8.12437,360.996,7.77023,356.572,9.56115,0.724688,0.0171859,563.838,40.9901,
3.75,5000,9000,336.586,13.3024,315.659,11.2237,305.343,11.1816,0.836591,0.06101,554.323,39.7595,
3.75,7000,1000,257.692,14.7461,259.478,15.458,274.865,24.8417,1.10997,0.240597,555.676,36.6404,
3.75,7000,3000,263.741,8.52402,266.109,9.3925,283.024,9.85985,0.763009,0.0419647,554.293,40.8033,
3.75,7000,5000,263.112,6.11398,262.88,6.95861,262.357,7.02469,0.720166,0.0245896,563.288,40.4887,
3.75,7000,7000,313.536,6.68681,308.387,6.34841,262.02,5.53413,0.773606,0.0212788,574.06,40.751,
3.75,7000,9000,280.278,9.36931,303.119,14.397,287.259,9.78831,0.862771,0.0600076,567.342,43.476,
3.75,9000,1000,240.562,43.4577,196.919,27.5298,270.202,56.2892,1.66668,1.29104,547.877,64.0035,
3.75,9000,3000,246.726,19.9333,200.349,11.5309,259.51,28.4708,1.05927,0.203165,550.389,42.7676,
3.75,9000,5000,219.916,9.71953,220.216,10.1345,216.948,13.2913,0.808869,0.0774152,553.996,35.4402,
3.75,9000,7000,237.204,8.57828,208.351,7.79903,208.393,9.20437,0.821901,0.0532487,563.754,41.544,
3.75,9000,9000,307.342,28.3865,262.75,22.7295,227.894,17.4949,1.01107,0.200593,562.976,45.0254,
4.25,1000,1000,314.928,8.79873,307.394,8.81299,390.604,9.40967,0.744828,0.0245106,610.622,43.5619,
4.25,1000,3000,303.458,4.59285,297.8,4.34692,374.582,5.27882,0.708451,0.0105845,613.737,43.4503,
4.25,1000,5000,302.116,3.46843,303.692,3.24312,344.686,3.56012,0.686441,0.0075042,622.424,43.8161,
4.25,1000,7000,371.972,4.21771,384.655,4.45549,312.456,2.63443,0.706968,0.00679893,638.747,45.1177,
4.25,1000,9000,326.593,4.92684,324.122,5.22022,259.122,4.064,0.745036,0.0128621,631.786,46.4737,
4.25,3000,1000,294.05,23.5168,297.05,19.3983,435.044,28.7845,1.03177,0.213133,608.556,46.9739,
4.25,3000,3000,325.107,10.7256,316.972,10.5046,380.108,11.7664,0.810888,0.0457594,607.487,39.741,
4.25,3000,5000,316.739,7.38638,306.21,6.62863,371.207,8.27286,0.746543,0.0238306,618.031,43.2404,
4.25,3000,7000,393.915,9.09298,420.833,10.5494,353.777,6.44005,0.710847,0.0169956,636.118,43.8962,
4.25,3000,9000,321.715,11.465,310.16,9.83733,265.884,9.5225,0.792367,0.0417938,629.961,47.5306,
4.25,5000,1000,265.696,24.2927,265.603,19.5345,231.757,15.836,1.33829,0.41059,602.953,44.9649,
4.25,5000,3000,256.993,9.23861,264.287,8.87217,298.723,11.9391,0.723117,0.035492,615.846,40.3894,
4.25,5000,5000,280.479,7.22533,273.991,7.25442,280.483,10.564,0.762101,0.029263,625.557,42.1417,
4.25,5000,7000,342.206,7.29321,361.335,8.40803,332.422,8.55722,0.780639,0.0237655,639.942,43.1558,
4.25,5000,9000,328.82,11.0505,283.417,10.7131,284.631,11.6241,0.781214,0.0427756,631.812,46.9278,
4.25,7000,1000,273.457,18.2114,238.728,16.3434,273.298,16.4378,1.03999,0.184068,627.165,41.439,
4.25,7000,3000,264.901,9.00027,243.149,8.38,256.277,9.79797,0.753321,0.0416818,625.212,43.8963,
4.25,7000,5000,249.824,5.7539,274.7,7.0025,254.741,5.85697,0.752529,0.0261146,638.076,44.9503,
4.25,7000,7000,310.233,6.79769,290.291,6.55288,243.615,5.07425,0.786677,0.0238571,651.382,43.6401,
4.25,7000,9000,309.177,11.0227,316.722,12.9787,280.972,10.233,0.795255,0.0447013,643.909,47.4734,
4.25,9000,1000,247.59,59.2045,205.995,28.5711,457.745,364.687,1.21777,0.564165,603.384,86.3519,
4.25,9000,3000,205.331,10.6466,198.925,12.1785,251.312,25.7068,0.947086,0.159653,623.32,46.2749,
4.25,9000,5000,213.068,10.7101,201.362,8.0291,189.798,9.89735,0.813645,0.0624814,631.017,44.2155,
4.25,9000,7000,226.852,10.0218,239.855,9.22721,224.314,11.73,0.81233,0.057232,644.683,44.3681,
4.25,9000,9000,299.01,24.0675,311.646,24.0317,250.677,21.3707,0.875695,0.142106,640.002,53.9193,
4.75,1000,1000,309.443,8.07377,292.428,7.63173,375.393,9.29191,0.727604,0.0249573,681.627,43.7268,
4.75,1000,3000,284.803,4.19477,292.334,4.21422,348.153,4.94358,0.710201,0.010864,686.881,44.8182,
4.75,1000,5000,285.126,3.21591,288.817,3.37071,334.41,3.68662,0.74139,0.00953802,695.757,46.6204,
4.75,1000,7000,361.412,4.40152,373.429,4.33979,302.781,2.75485,0.692858,0.00651292,713.833,48.0071,
4.75,1000,9000,320.005,4.86809,317.839,5.34364,251.453,4.30809,0.697666,0.0105146,707.387,48.8924,
4.75,3000,1000,312.53,18.0181,300.764,17.5414,521.181,56.6883,0.972902,0.146218,675.269,41.0943,
4.75,3000,3000,295.528,10.4739,311.442,11.1868,389.879,13.1509,0.708066,0.0329548,682.257,42.0343,
4.75,3000,5000,300.039,6.96949,313.845,7.9669,366.622,8.60902,0.718643,0.0241766,691.152,45.0052,
4.75,3000,7000,393.597,10.2299,409.689,10.7331,344.644,6.14029,0.761339,0.0211162,710.498,45.743,
4.75,3000,9000,302.171,11.0362,307.568,12.2168,276.502,9.58902,0.779586,0.041695,700.894,49.61,
4.75,5000,1000,251.436,15.4967,252.182,16.3139,266.074,20.7468,1.13842,0.236653,679.785,40.7296,
4.75,5000,3000,247.242,8.23534,247.436,7.16469,270.499,12.77,0.728964,0.0399658,690.124,44.1259,
4.75,5000,5000,270.938,7.40866,276.479,6.96752,282.157,9.58315,0.726126,0.0231532,697.234,43.7929,
4.75,5000,7000,348.369,7.51347,326.33,7.77454,331.407,9.30052,0.784088,0.0235486,716.884,46.707,
4.75,5000,9000,310.399,11.7628,315.994,13.3113,274.564,10.4552,0.858391,0.0573586,710.302,46.6162,
4.75,7000,1000,223.763,12.5465,236.195,12.7688,281.513,16.9688,1.13881,0.271045,707.039,45.6305,
4.75,7000,3000,241.679,7.53975,238.568,8.76123,262.223,9.45422,0.795175,0.0396483,711.93,44.7933,
