energy,z,rho,px,spx,py,spy,pz,spz,dtheta,sdtheta,emean,eres,
0.75,1000,1000,975.055,35.2744,987.835,37.0179,990.173,34.084,0.750692,0.0245027,38.0919,8.96401,
0.75,1000,3000,1046.34,24.2146,970.466,21.5939,968.667,20.4914,0.716658,0.0121658,37.9639,9.17788,
0.75,1000,5000,1087.39,22.8815,1085.22,21.4803,997.052,16.0768,0.713947,0.00840365,38.598,9.44276,
0.75,1000,7000,1018.57,13.6977,1026.67,14.1795,875.059,11.482,0.684034,0.0062308,39.2189,9.33021,
0.75,1000,9000,544.576,13.1761,559.933,14.4427,720.537,18.207,0.723504,0.0117195,38.7507,9.02177,
0.75,3000,1000,924.328,136.467,802.239,89.9415,1388.73,199.115,1.12508,0.265168,38.1008,9.03311,
0.75,3000,3000,776.111,38.4643,845.9,51.752,963.463,51.3707,0.784253,0.0434063,38.8917,9.44766,
0.75,3000,5000,991.782,40.2475,962.88,32.3572,960.678,30.875,0.772742,0.0272304,38.2849,9.13258,
0.75,3000,7000,964.786,27.6663,992.274,28.6837,1103.36,32.794,0.723753,0.019251,39.1365,9.37904,
0.75,3000,9000,491.755,23.1947,629.848,34.3699,1195.18,61.7142,0.760908,0.0391673,37.9422,9.29055,
0.75,5000,1000,918.929,123.631,802.697,101.279,750.086,118.757,1.05836,0.207065,37.1629,10.6216,
0.75,5000,3000,872.469,44.6499,965.486,75.584,1010.86,48.013,0.746575,0.04502,38.4125,9.31197,
0.75,5000,5000,983.139,44.3214,1074.29,44.9501,1206.05,49.2292,0.709787,0.0254334,39.0453,9.05755,
0.75,5000,7000,1036.52,32.1977,1022.16,31.2217,1214.38,36.3597,0.718313,0.0194214,39.8612,9.52046,
0.75,5000,9000,609.264,33.0585,735.665,51.7763,1524.77,113.861,0.742917,0.034914,38.2778,9.40762,
0.75,7000,1000,963.326,128.33,744.295,82.8699,714.444,98.2954,0.982465,0.16189,38.2499,9.27531,
0.75,7000,3000,949.903,61.5715,894.045,49.0273,659.554,30.4079,0.769669,0.0444215,39.8543,9.20763,
0.75,7000,5000,1103.8,51.3262,1245.97,84.1199,751.728,30.8712,0.737841,0.025078,39.4995,9.57412,
0.75,7000,7000,1194.64,39.9167,1097.04,38.2526,651.319,18.3259,0.707791,0.0175476,40.4322,9.65445,
0.75,7000,9000,784.268,55.4149,688.365,51.56,696.911,40.0757,0.800574,0.043135,38.5138,9.50892,
0.75,9000,1000,1911.94,992.111,3468.68,1628.85,1522.47,2206.4,2.07511,2.01361,40.3771,10.611,
0.75,9000,3000,2508.01,503.431,2464.68,594.739,249.076,39.149,0.870684,0.131973,36.8378,9.9388,
0.75,9000,5000,1138.3,169.727,1546.4,250.163,2051.01,117.862,0.75797,0.0641276,38.6471,9.02969,
0.75,9000,7000,949.281,123.37,878.64,75.067,1951.65,84.0776,0.829154,0.0580424,38.3256,9.01032,
0.75,9000,9000,3956.19,1353.77,3333.57,821.036,9390.18,2444.97,1.06787,0.21702,35.9412,11.6437,
1.25,1000,1000,629.067,16.839,657.344,19.8838,743.784,23.2999,0.737872,0.0254594,60.4248,11.7918,
1.25,1000,3000,680.531,11.609,677.488,11.4214,703.4,10.9681,0.698504,0.0113784,61.0671,11.3156,
1.25,1000,5000,701.059,9.98805,701.984,10.2202,697.366,8.93154,0.719445,0.00871832,61.663,11.2777,
1.25,1000,7000,742.316,8.3267,745.451,8.27917,637.285,6.51445,0.752097,0.0087879,62.9202,11.6789,
1.25,1000,9000,443.423,8.68433,454.904,8.73657,530.091,9.98412,0.702201,0.0114417,62.1207,11.6437,
1.25,3000,1000,603.964,46.5453,555.707,40.9143,710.808,63.8607,1.05405,0.186716,59.3499,11.763,
1.25,3000,3000,604.899,23.3224,566.74,24.2938,616.736,24.0007,0.80629,0.0463975,61.3486,11.4122,
1.25,3000,5000,640.732,21.3808,626.727,17.6493,724.069,23.6494,0.786334,0.029471,61.6649,11.1692,
1.25,3000,7000,707.974,17.5743,764.224,18.675,787.088,22.1065,0.71916,0.0182075,62.5562,11.7562,
1.25,3000,9000,446.843,20.7916,481.75,21.8116,600.472,42.5684,0.888857,0.064452,61.7534,11.5679,
1.25,5000,1000,685.741,67.2476,585.725,46.8398,797.667,84.7927,1.07205,0.191182,61.0043,10.8751,
